student_id,age,gender,first_generation_college,international_student,residency_status,high_school_gpa,sat_score,act_score,advanced_courses_taken,extracurricular_activities,major,enrollment_status,semester_credits,admission_type,starting_semester,family_income,financial_aid_received,pell_grant_eligible (scholarship),student_loan_amount,has_campus_job,current_gpa,credits_completed,courses_failed,courses_withdrawn,attendance_rate,study_hours_per_week,library_visits_per_month,tutoring_sessions_attended,advisor_meetings,clubs_joined,living_arrangement,has_disability,distance_from_campus_miles,work_hours_per_week,dropped_out
STU_00002907,17,Female,No,No,Out-of-state,4,1177,27,4,4,Business,Full-time,12,Regular,Fall,<$30k,Yes,Yes,3018,No,3.86,70,0,0,72.7,6,6,1,0,3,On-campus,No,18,24,No
STU_00002908,25,Male,No,No,Out-of-state,3.09,1045,26,3,4,Engineering,Full-time,18,Regular,Fall,$30k-$60k,Yes,No,14115,No,2.34,1,2,0,52.9,8,4,3,0,1,On-campus,No,23,1,No
STU_00002909,22,Male,No,No,In-state,3.14,1351,21,1,0,Education,Full-time,18,Regular,Fall,<$30k,Yes,No,16598,No,3.11,89,2,0,61.2,15,4,3,2,1,Commuter,No,29,17,Yes
STU_00002910,17,Female,No,No,International,2.77,1129,25,4,4,Engineering,Full-time,15,Regular,Fall,$30k-$60k,Yes,Yes,44743,Yes,3.65,34,2,1,76.3,47,6,1,0,3,On-campus,No,4,5,No
STU_00002911,19,Non-binary,No,No,In-state,2.88,1327,28,3,4,Engineering,Full-time,12,Regular,Fall,$100k+,Yes,No,178,No,4,9,0,1,90,31,3,1,1,3,On-campus,No,30,1,No
STU_00002912,22,Male,Yes,No,In-state,2.79,1010,22,0,3,Computer Science,Part-time,9,Early Decision,Fall,<$30k,Yes,Yes,3423,Yes,3.82,2,1,0,51.3,4,4,1,2,1,At home,No,10,10,Yes
STU_00002913,20,Female,No,No,Out-of-state,2.75,1491,20,2,3,Computer Science,Full-time,18,Regular,Fall,$60k-$100k,Yes,Yes,30355,No,2.36,54,0,0,93.1,1,4,3,1,3,On-campus,No,21,4,Yes
STU_00002914,17,Non-binary,No,No,In-state,3.38,800,20,3,0,Business,Full-time,12,Regular,Fall,$30k-$60k,No,No,4954,Yes,3.22,16,1,3,95.5,6,2,2,3,2,On-campus,No,17,21,No
STU_00002915,18,Female,No,No,In-state,3.56,1208,23,4,3,Engineering,Full-time,18,Early Decision,Fall,$100k+,No,Yes,8466,No,3.15,33,1,1,97.6,21,3,4,0,1,On-campus,No,0,0,No
STU_00002916,17,Female,No,No,Out-of-state,3.28,1018,19,4,0,Computer Science,Full-time,15,Regular,Fall,<$30k,Yes,No,41145,Yes,3.53,27,0,0,90.7,32,8,3,2,2,On-campus,No,5,15,No
STU_00002917,21,Female,No,No,International,3.57,821,31,1,8,Social Sciences,Full-time,12,Regular,Fall,$60k-$100k,Yes,No,18406,Yes,2.31,63,0,0,,13,3,3,1,1,Off-campus,No,4,20,No
STU_00002918,19,Female,Yes,No,International,3.81,1183,24,4,2,Health Sciences,Full-time,12,Early Decision,Summer,$100k+,Yes,Yes,17976,No,3.13,18,0,0,80.5,1,3,0,1,0,Off-campus,No,2,1,Yes
STU_00002919,21,Female,No,No,Out-of-state,3.06,1062,23,1,1,Arts & Sciences,Full-time,18,Regular,Fall,<$30k,Yes,Yes,1218,No,2.25,17,0,0,85.4,5,1,3,3,0,On-campus,No,5,18,No
STU_00002920,19,Male,Yes,No,International,3.34,1169,24,3,2,Computer Science,Full-time,15,Regular,Fall,$100k+,Yes,No,8826,No,1.87,5,3,0,82.5,2,12,2,1,1,Off-campus,No,5,10,No
STU_00002921,17,Female,No,Yes,In-state,3.13,1189,23,4,6,Engineering,Part-time,3,Regular,Fall,$30k-$60k,Yes,No,8659,No,,20,1,0,94.3,1,4,3,3,1,Off-campus,No,9,40,No
STU_00002922,19,Female,No,No,In-state,3.63,1107,29,3,1,Arts & Sciences,Full-time,15,Regular,Spring,<$30k,No,No,37772,Yes,2.62,3,1,1,71.7,17,3,2,3,0,At home,No,12,5,No
STU_00002923,25,Male,Yes,No,In-state,3.08,1460,28,1,1,Education,Full-time,12,Regular,Fall,$30k-$60k,Yes,No,3373,No,2.37,120,0,1,69,8,6,3,1,2,Commuter,No,37,5,Yes
STU_00002924,22,Female,No,Yes,Out-of-state,3.24,1192,25,2,2,Engineering,Full-time,18,Regular,Fall,$100k+,Yes,Yes,661,No,3.47,11,0,1,91.9,30,2,2,1,0,On-campus,No,17,1,No
STU_00002925,18,Female,No,Yes,In-state,3.68,1436,31,1,1,Engineering,Full-time,15,Regular,Spring,$30k-$60k,Yes,No,9291,Yes,2.51,22,1,0,87.7,8,5,4,2,1,Off-campus,Yes,14,7,No
STU_00002926,19,Non-binary,No,No,International,3.67,1211,25,2,2,Education,Full-time,12,Regular,Summer,$30k-$60k,Yes,Yes,29256,No,3.46,40,0,0,65.3,14,3,5,1,3,Commuter,No,19,16,Yes
STU_00002927,20,Female,No,No,Out-of-state,2.77,1174,25,4,1,Computer Science,Full-time,18,Regular,Fall,$100k+,Yes,No,545,Yes,3.82,37,0,2,96.2,9,8,1,1,1,Off-campus,Yes,7,0,Yes
STU_00002928,24,Female,Yes,No,In-state,3.49,852,18,2,6,Business,Part-time,9,Early Decision,Fall,$60k-$100k,No,No,5973,Yes,2.72,11,1,0,71.4,22,4,2,0,2,Off-campus,No,6,1,Yes
STU_00002929,18,Female,No,Yes,In-state,3.59,1124,24,10,4,Health Sciences,Full-time,15,Early Decision,Fall,$100k+,Yes,Yes,3744,Yes,3.6,16,3,0,94.5,1,2,3,1,2,On-campus,No,5,13,No
STU_00002930,17,Female,No,No,In-state,3.72,1124,22,1,5,Engineering,Full-time,12,Early Decision,Spring,$100k+,Yes,Yes,7586,No,,5,0,2,78.5,10,5,1,0,1,Off-campus,No,11,1,No
STU_00002931,19,Female,No,No,Out-of-state,4,1198,27,1,1,Business,Full-time,12,Regular,Fall,$100k+,Yes,No,48466,No,2.85,13,1,0,92.5,30,4,3,2,3,At home,No,1,9,No
STU_00002932,20,Male,Yes,No,In-state,3.16,1144,17,1,3,Social Sciences,Full-time,15,Early Decision,Spring,$60k-$100k,No,No,162,No,,11,2,0,68.9,17,4,1,1,5,Off-campus,No,48,6,No
STU_00002933,20,Female,Yes,No,Out-of-state,3.38,981,22,3,4,Computer Science,Full-time,12,Regular,Fall,$60k-$100k,Yes,Yes,32774,No,4,16,0,0,53.3,3,6,6,1,0,At home,No,1,5,No
STU_00002934,20,Male,Yes,Yes,In-state,3.49,1172,21,0,6,Business,Part-time,6,Early Decision,Fall,$100k+,Yes,Yes,5479,No,2.82,0,0,0,65.1,12,6,1,2,0,On-campus,No,19,13,Yes
STU_00002935,20,Female,No,No,In-state,4,1049,26,5,0,Business,Full-time,12,Regular,Fall,$60k-$100k,Yes,No,6261,No,2.14,52,1,0,96,20,6,1,1,2,On-campus,No,24,0,No
STU_00002936,21,Male,No,No,Out-of-state,3.49,1067,20,1,1,Arts & Sciences,Full-time,12,Early Decision,Fall,$100k+,Yes,No,476,No,1.97,3,2,1,61.7,1,0,1,3,3,On-campus,No,6,1,Yes
STU_00002937,20,Female,No,No,In-state,3.67,1124,20,0,1,Health Sciences,Full-time,18,Regular,Fall,<$30k,Yes,Yes,13548,No,2.96,82,2,1,73.8,9,2,3,2,0,On-campus,No,28,16,Yes
STU_00002938,21,Male,No,No,In-state,2.76,1038,29,5,2,Business,Full-time,12,Early Decision,Summer,$60k-$100k,No,No,2491,No,1.31,120,0,1,,15,4,0,2,0,Off-campus,No,13,13,Yes
STU_00002939,19,Male,Yes,No,In-state,2.75,1133,23,5,3,Business,Full-time,18,Regular,Fall,$100k+,Yes,Yes,24966,No,2.72,100,1,2,71.5,4,5,3,2,1,On-campus,No,44,8,No
STU_00002940,17,Male,No,No,In-state,3.78,1065,21,4,0,Health Sciences,Full-time,12,Regular,Fall,$60k-$100k,Yes,No,313,Yes,2.58,39,2,0,67.3,14,5,1,0,1,Commuter,No,17,13,No
STU_00002941,19,Female,Yes,No,In-state,3.93,1233,21,0,2,Arts & Sciences,Full-time,12,Regular,Fall,$30k-$60k,Yes,No,11611,No,2.82,21,1,0,75.2,5,0,2,2,1,On-campus,No,15,2,No
STU_00002942,18,Female,No,No,In-state,3.45,946,26,7,2,Health Sciences,Full-time,12,Early Decision,Fall,<$30k,Yes,Yes,24794,No,3.06,120,0,0,78.5,7,0,0,5,1,Off-campus,No,16,0,No
STU_00002943,17,Male,No,No,In-state,3.65,1223,22,1,1,Computer Science,Full-time,12,Regular,Spring,$60k-$100k,No,Yes,7474,No,2.42,7,1,1,92.4,0,5,2,0,2,At home,No,13,11,No
STU_00002944,18,Male,No,No,In-state,4,1235,29,4,3,Engineering,Full-time,12,Regular,Fall,$100k+,Yes,No,9806,No,3.78,24,2,0,41.7,8,2,2,4,1,On-campus,Yes,3,13,No
STU_00002945,18,Female,Yes,No,Out-of-state,3,,20,1,3,Engineering,Full-time,15,Regular,Fall,$60k-$100k,No,No,35297,No,2.49,17,1,0,90.8,7,5,3,1,1,Commuter,No,17,19,No
STU_00002946,17,Male,Yes,No,In-state,3.92,1170,27,2,2,Computer Science,Full-time,12,Regular,Fall,$100k+,Yes,Yes,11198,No,3.06,50,0,0,85,3,4,0,1,3,Off-campus,No,48,5,Yes
STU_00002947,22,Male,No,No,In-state,3.21,1084,31,4,0,Arts & Sciences,Full-time,12,Regular,Fall,$60k-$100k,Yes,Yes,7050,No,1.91,45,0,0,82.6,11,5,3,1,0,On-campus,No,2,8,No
STU_00002948,24,Female,No,No,In-state,2.75,1104,21,1,5,Health Sciences,Full-time,15,Regular,Fall,<$30k,No,Yes,20147,Yes,2.8,46,0,1,92.4,7,3,1,2,2,Commuter,No,2,3,No
STU_00002949,19,Female,Yes,No,In-state,3.18,1179,16,1,4,Arts & Sciences,Full-time,18,Regular,Fall,<$30k,Yes,No,19454,No,3.6,5,2,0,96.6,13,2,2,1,1,On-campus,No,5,2,No
STU_00002950,17,Male,No,No,In-state,3.17,1130,23,4,1,Business,Full-time,15,Regular,Spring,$30k-$60k,Yes,Yes,3348,No,3.91,6,0,0,86.7,4,1,0,2,2,At home,No,7,35,No
STU_00002951,17,Male,Yes,No,In-state,3.98,1415,25,4,2,Business,Full-time,12,Regular,Spring,$30k-$60k,Yes,Yes,21661,Yes,3.76,74,1,0,74.1,10,5,2,1,1,On-campus,Yes,27,36,No
STU_00002952,23,Female,No,No,Out-of-state,3.23,1004,32,5,1,Health Sciences,Full-time,12,Regular,Spring,$30k-$60k,Yes,No,3870,No,2.64,5,0,0,71.7,28,2,3,1,1,On-campus,No,12,4,No
STU_00002953,20,Male,Yes,No,In-state,3.11,1231,28,4,3,Business,Part-time,9,Regular,Fall,$60k-$100k,Yes,No,15181,Yes,3.18,69,0,0,87.9,18,1,1,2,1,At home,No,3,7,No
STU_00002954,19,Male,No,No,International,3.72,1349,27,2,3,Health Sciences,Full-time,18,Regular,Fall,$30k-$60k,Yes,Yes,3762,Yes,2.42,16,0,1,62.7,3,5,1,4,5,On-campus,No,0,10,Yes
STU_00002955,21,Female,No,No,In-state,3.14,1237,25,2,3,Education,Part-time,6,Regular,Fall,$60k-$100k,Yes,No,20431,No,2.48,40,2,1,71.6,7,1,0,4,1,At home,No,4,11,No
STU_00002956,19,Male,No,No,In-state,3.59,1295,16,5,3,Engineering,Full-time,18,Regular,Fall,$30k-$60k,No,No,10702,No,,115,1,1,59.9,17,3,1,0,3,Off-campus,No,33,2,Yes
STU_00002957,19,Male,No,No,In-state,3.48,1029,29,3,3,Business,Part-time,6,Regular,Spring,$30k-$60k,Yes,No,8709,No,3,32,2,1,61.4,7,4,2,3,5,On-campus,No,4,0,No
STU_00002958,21,Female,Yes,No,In-state,2.26,1158,19,4,4,Health Sciences,Full-time,15,Regular,Fall,$100k+,Yes,No,24604,No,2.2,101,2,0,84.5,5,8,1,0,0,On-campus,No,48,3,No
STU_00002959,18,Male,Yes,No,In-state,3.5,1190,20,4,0,Arts & Sciences,Full-time,15,Regular,Fall,$100k+,Yes,Yes,38010,No,4,27,2,0,78.9,47,4,4,2,0,On-campus,No,23,25,No
STU_00002960,17,Male,No,No,In-state,3.09,1236,25,1,2,Business,Full-time,15,Regular,Fall,$60k-$100k,Yes,No,17546,No,3.73,24,0,0,86.6,0,1,1,1,1,Commuter,Yes,2,0,No
STU_00002961,19,Female,No,No,In-state,3.45,1144,16,2,1,Business,Full-time,15,Regular,Spring,$100k+,Yes,Yes,739,No,3.86,39,1,0,89.1,13,8,1,3,1,Off-campus,No,10,10,No
STU_00002962,22,Female,No,No,In-state,3.16,849,29,2,1,Arts & Sciences,Full-time,15,Regular,Spring,$100k+,No,No,39024,No,2.36,8,2,0,88.6,7,5,1,1,1,Commuter,No,3,30,Yes
STU_00002963,19,Male,No,No,International,3.17,1157,20,4,2,Business,Full-time,15,Regular,Fall,$30k-$60k,No,No,4865,No,2.45,7,1,0,69.7,17,1,2,3,2,Off-campus,No,6,0,No
STU_00002964,17,Male,No,No,In-state,3.01,1147,22,3,3,Social Sciences,Full-time,18,Early Decision,Fall,<$30k,Yes,No,9333,Yes,3.25,80,1,1,68.1,2,4,3,1,2,Commuter,No,0,0,Yes
STU_00002965,19,Female,No,No,International,3.2,1065,33,3,2,Computer Science,Full-time,12,Regular,Fall,$100k+,No,No,14092,No,1.56,47,0,0,84,9,4,2,3,3,On-campus,No,7,1,Yes
STU_00002966,22,Male,No,No,In-state,2.75,1070,27,1,3,Business,Full-time,18,Regular,Fall,$30k-$60k,Yes,Yes,7263,Yes,,3,1,1,80.4,0,2,0,2,0,Off-campus,No,5,24,No
STU_00002967,21,Female,Yes,No,In-state,4,1046,23,3,3,Education,Full-time,12,Regular,Fall,$100k+,Yes,Yes,4305,No,2.41,4,0,1,78.9,20,8,2,2,1,At home,No,11,0,No
STU_00002968,18,Female,Yes,No,In-state,3.35,1224,19,3,2,Education,Part-time,6,Regular,Fall,$30k-$60k,No,Yes,4067,No,3.2,0,0,0,65.9,0,1,4,2,0,Off-campus,No,4,0,Yes
STU_00002969,19,Female,No,No,In-state,2.52,1136,28,2,3,Engineering,Full-time,12,Transfer,Fall,$30k-$60k,Yes,Yes,2866,Yes,3.52,120,0,0,38.8,0,7,1,1,3,On-campus,No,36,3,No
STU_00002970,17,Male,No,No,In-state,3.66,822,29,4,1,Health Sciences,Part-time,3,Transfer,Spring,$30k-$60k,Yes,No,4594,No,2.11,24,0,0,70.1,2,4,2,1,2,Off-campus,No,52,4,No
STU_00002971,17,Female,No,No,In-state,3.06,1122,29,5,3,Business,Full-time,12,Early Decision,Fall,$30k-$60k,Yes,No,4694,Yes,2.47,22,2,0,,29,7,0,0,1,Commuter,No,30,5,Yes
STU_00002972,25,Female,Yes,No,Out-of-state,3.51,1545,25,2,2,Education,Full-time,18,Regular,Fall,$60k-$100k,Yes,No,1210,Yes,2.13,11,4,0,83,19,4,4,1,1,Off-campus,No,8,5,No
STU_00002973,17,Male,Yes,No,In-state,3.55,1003,24,2,3,Arts & Sciences,Full-time,18,Transfer,Fall,$100k+,No,No,13129,No,3.29,73,1,0,70.8,3,5,2,1,4,On-campus,No,16,4,No
STU_00002974,23,Female,No,Yes,In-state,3.82,,25,3,5,Business,Full-time,12,Regular,Fall,$30k-$60k,Yes,Yes,19281,No,2.81,11,2,1,71.4,8,3,3,0,3,Off-campus,No,12,21,Yes
STU_00002975,20,Male,No,No,International,3.52,1098,21,4,7,Arts & Sciences,Full-time,15,Regular,Fall,$60k-$100k,Yes,Yes,6040,No,2.15,16,0,1,97.6,26,6,4,1,1,On-campus,Yes,14,13,No
STU_00002976,18,Male,Yes,No,In-state,4,968,33,3,2,Engineering,Part-time,9,Early Decision,Fall,$100k+,Yes,No,35160,No,1.52,120,0,0,80.8,0,1,2,0,2,Commuter,No,7,3,Yes
STU_00002977,18,Male,No,No,In-state,3.69,1278,23,1,2,Business,Full-time,15,Regular,Fall,$100k+,No,Yes,1288,No,2.6,76,1,0,67.4,3,2,0,1,2,On-campus,No,69,0,Yes
STU_00002978,18,Male,Yes,No,International,2.9,885,18,4,2,Engineering,Full-time,12,Regular,Spring,$30k-$60k,Yes,No,1444,No,,0,1,0,94.3,26,3,1,2,1,On-campus,No,2,4,No
STU_00002979,20,Male,No,No,In-state,4,1169,21,5,4,Health Sciences,Full-time,15,Regular,Fall,$100k+,Yes,No,16959,Yes,3.35,10,1,0,94.8,6,6,1,1,2,At home,No,49,2,No
STU_00002980,19,Male,Yes,No,In-state,3.99,998,30,3,4,Engineering,Part-time,3,Regular,Spring,$60k-$100k,No,No,11087,No,3.89,3,0,0,86.1,3,5,2,1,3,At home,No,28,0,No
STU_00002981,19,Male,Yes,No,In-state,2.84,1189,26,1,2,Health Sciences,Full-time,12,Early Decision,Fall,$30k-$60k,No,Yes,30912,No,,43,1,1,84.9,5,5,3,2,1,On-campus,No,17,13,Yes
STU_00002982,22,Male,No,Yes,International,2,985,31,3,4,Education,Part-time,6,Early Decision,Spring,$60k-$100k,No,Yes,26697,No,2.73,120,1,0,69.4,20,8,2,0,2,Off-campus,No,5,40,Yes
STU_00002983,22,Non-binary,No,No,In-state,2.95,1174,23,2,3,Health Sciences,Full-time,12,Regular,Spring,$60k-$100k,No,No,6381,No,2.93,6,1,0,66.6,8,4,4,0,3,On-campus,No,10,3,No
STU_00002984,29,Male,Yes,No,In-state,3.13,1141,27,5,2,Computer Science,Full-time,15,Regular,Fall,$30k-$60k,Yes,No,18187,Yes,3.53,27,0,1,77.4,40,4,2,0,1,At home,No,0,3,No
STU_00002985,18,Male,No,No,Out-of-state,3.09,925,24,4,2,Education,Full-time,12,Regular,Fall,$100k+,Yes,Yes,25342,Yes,3.93,38,0,0,55.9,1,2,5,1,2,On-campus,No,32,21,Yes
STU_00002986,20,Male,No,No,Out-of-state,2.99,1059,32,4,1,Business,Full-time,18,Early Decision,Fall,<$30k,Yes,Yes,28856,No,3.11,42,0,0,72.4,13,3,2,1,2,On-campus,No,31,18,No
STU_00002987,17,Male,No,No,In-state,3.1,968,16,4,5,Business,Full-time,15,Early Decision,Fall,$60k-$100k,Yes,Yes,9380,No,1.83,47,2,0,,27,6,1,0,2,On-campus,No,13,35,Yes
STU_00002988,22,Male,No,No,In-state,3.03,1228,28,5,4,Social Sciences,Full-time,12,Regular,Spring,$60k-$100k,Yes,No,10734,No,2.25,13,2,1,71.7,3,1,0,1,3,Commuter,Yes,5,9,Yes
STU_00002989,23,Male,No,No,In-state,3.4,1171,21,3,4,Business,Full-time,12,Regular,Fall,<$30k,No,No,21396,No,3.19,16,1,2,69,0,2,3,1,1,At home,No,15,10,Yes
STU_00002990,19,Male,Yes,No,In-state,2.51,1321,22,3,2,Education,Full-time,12,Regular,Spring,$100k+,Yes,Yes,35709,Yes,3.11,5,1,1,56.8,21,4,3,2,1,On-campus,No,6,27,Yes
STU_00002991,17,Female,Yes,Yes,In-state,3.86,1379,21,2,2,Business,Full-time,18,Regular,Fall,$60k-$100k,Yes,No,13260,No,2.82,70,0,1,68.2,6,4,2,1,3,Off-campus,No,53,2,Yes
STU_00002992,21,Male,No,No,International,3.63,1105,26,4,1,Education,Full-time,15,Transfer,Fall,$30k-$60k,Yes,Yes,4259,No,3.42,120,1,0,68.4,4,5,0,0,0,Off-campus,No,86,1,Yes
STU_00002993,17,Male,No,No,In-state,2.61,1250,24,1,3,Engineering,Full-time,12,Early Decision,Fall,$30k-$60k,Yes,Yes,13300,No,3.05,15,0,0,72.8,0,7,3,1,1,On-campus,No,26,14,No
STU_00002994,21,Female,Yes,Yes,Out-of-state,2.88,1055,28,3,6,Engineering,Full-time,12,Regular,Spring,$100k+,No,Yes,12945,No,4,43,0,0,90.9,5,3,0,1,0,Off-campus,Yes,5,22,No
STU_00002995,20,Male,Yes,No,In-state,3.03,1106,21,2,4,Engineering,Full-time,12,Regular,Fall,<$30k,No,No,24860,No,3.6,120,2,1,81.9,33,4,1,0,3,Commuter,No,10,2,Yes
STU_00002996,21,Male,No,No,In-state,2.62,1138,20,1,4,Arts & Sciences,Full-time,18,Regular,Fall,$30k-$60k,Yes,No,2667,No,,35,0,0,84.7,26,4,1,0,2,Commuter,No,7,20,No
STU_00002997,17,Female,No,No,International,3.13,1152,24,2,3,Health Sciences,Full-time,12,Transfer,Spring,$60k-$100k,Yes,Yes,3103,Yes,2.63,65,0,1,,9,5,2,0,0,On-campus,No,13,3,No
STU_00002998,20,Male,No,No,In-state,3.49,,29,1,4,Computer Science,Full-time,15,Regular,Fall,$30k-$60k,No,No,70336,No,3.23,15,0,0,85.1,0,3,2,2,1,Commuter,No,2,1,No
STU_00002999,17,Female,No,No,In-state,3.45,1082,21,2,2,Computer Science,Full-time,12,Early Decision,Fall,$60k-$100k,No,No,618,No,3.06,34,0,1,82.7,5,3,0,0,2,Commuter,No,0,7,No
STU_00003000,17,Non-binary,Yes,No,In-state,3.3,1217,29,4,2,Business,Full-time,12,Regular,Fall,$30k-$60k,Yes,Yes,3733,No,3.12,15,4,1,81.2,8,4,1,3,3,On-campus,No,6,22,No
STU_00003001,23,Male,No,No,In-state,3.28,1014,22,5,4,Arts & Sciences,Full-time,15,Transfer,Fall,$60k-$100k,Yes,No,41958,No,3.82,20,1,3,94.3,2,3,6,2,3,At home,No,28,5,Yes
STU_00003002,21,Female,No,No,Out-of-state,2.28,1047,25,6,1,Health Sciences,Full-time,18,Regular,Fall,$60k-$100k,Yes,Yes,18317,No,2.13,40,2,1,71.1,3,4,3,1,2,Commuter,No,13,8,No
STU_00003003,17,Non-binary,No,No,In-state,3.43,1286,21,1,4,Business,Full-time,15,Transfer,Spring,<$30k,No,No,81,Yes,2.41,26,1,0,74.7,33,4,2,0,0,Commuter,No,15,19,Yes
STU_00003004,19,Male,No,No,Out-of-state,3.76,1244,25,3,2,Social Sciences,Full-time,15,Early Decision,Spring,<$30k,Yes,No,7516,No,3.84,11,1,1,40.6,6,4,1,4,1,Commuter,No,22,0,No
STU_00003005,21,Male,Yes,No,Out-of-state,3.1,959,25,3,3,Health Sciences,Part-time,3,Regular,Fall,$100k+,No,No,1474,No,1.98,40,0,0,78.7,1,3,1,1,1,On-campus,No,17,11,Yes
STU_00003006,17,Female,No,Yes,In-state,3.11,1181,21,7,1,Engineering,Full-time,18,Regular,Fall,$30k-$60k,Yes,Yes,13436,Yes,3.3,15,2,1,86.1,3,6,3,1,1,Off-campus,No,20,2,No
STU_00003007,19,Female,Yes,No,In-state,2.06,,24,5,3,Engineering,Full-time,15,Regular,Fall,$30k-$60k,Yes,Yes,13011,No,2.68,23,0,0,85.8,0,6,5,0,0,At home,No,13,19,No
STU_00003008,21,Female,Yes,No,In-state,2.33,1018,22,4,2,Engineering,Full-time,12,Regular,Fall,$60k-$100k,Yes,Yes,6756,No,2.64,1,2,0,57.7,0,4,1,2,0,Off-campus,No,11,5,Yes
STU_00003009,18,Male,No,No,In-state,3.91,977,23,2,3,Arts & Sciences,Full-time,15,Early Decision,Fall,$30k-$60k,Yes,Yes,7915,No,3.62,4,0,0,98.7,1,7,0,2,2,Off-campus,No,18,17,No
STU_00003010,17,Male,No,No,In-state,4,1143,29,1,1,Business,Full-time,18,Regular,Fall,<$30k,No,Yes,7299,No,3.83,36,0,1,89.5,60,5,1,1,0,Off-campus,No,1,20,Yes
STU_00003011,20,Male,No,Yes,In-state,3.94,1211,24,2,4,Education,Part-time,3,Transfer,Spring,$100k+,Yes,Yes,31147,No,4,53,2,0,83.3,3,8,3,1,1,Off-campus,No,8,0,No
STU_00003012,18,Male,No,No,In-state,3.62,1280,20,4,1,Health Sciences,Full-time,12,Regular,Fall,$60k-$100k,No,No,12661,No,3.23,97,1,1,87.2,15,7,3,0,2,Off-campus,No,10,2,No
STU_00003013,23,Female,Yes,No,In-state,4,1104,31,2,4,Arts & Sciences,Full-time,12,Transfer,Fall,$60k-$100k,Yes,No,8707,No,3.62,5,0,0,59,1,4,1,1,2,Off-campus,No,44,11,No
STU_00003014,20,Male,No,No,In-state,2.56,,26,5,1,Arts & Sciences,Full-time,12,Regular,Spring,$30k-$60k,Yes,No,3406,Yes,2.97,82,2,2,,17,4,0,0,3,On-campus,No,0,37,No
STU_00003015,17,Female,No,No,In-state,3.36,1110,30,3,3,Computer Science,Full-time,15,Regular,Spring,$30k-$60k,Yes,Yes,52033,No,1.77,20,0,0,88.1,22,4,2,1,1,On-campus,No,3,0,Yes
STU_00003016,21,Male,Yes,No,In-state,3.78,1102,16,1,3,Business,Full-time,12,Regular,Spring,$60k-$100k,No,No,143,No,3.66,28,1,0,89.2,13,3,0,1,0,Off-campus,No,19,1,No
STU_00003017,17,Male,Yes,No,Out-of-state,3.55,1136,22,4,1,Computer Science,Full-time,15,Early Decision,Fall,$100k+,Yes,No,782,No,2.11,32,0,0,79.4,0,3,0,2,0,Off-campus,No,16,19,No
STU_00003018,18,Male,No,No,International,4,1356,24,5,4,Arts & Sciences,Full-time,15,Early Decision,Fall,<$30k,Yes,No,2168,Yes,4,36,1,0,75.7,3,4,2,0,0,On-campus,No,3,3,No
STU_00003019,19,Male,Yes,No,In-state,3.94,1189,21,2,4,Education,Full-time,15,Early Decision,Fall,$60k-$100k,No,No,16582,No,2.51,3,1,1,80.2,0,4,3,1,1,Off-campus,No,16,8,No
STU_00003020,17,Female,No,No,In-state,4,1259,20,2,2,Education,Part-time,9,Transfer,Spring,$30k-$60k,Yes,No,21462,No,3.68,13,1,2,70.4,46,1,3,2,0,Off-campus,No,3,7,No
STU_00003021,18,Female,No,No,In-state,4,1055,27,1,1,Health Sciences,Part-time,3,Regular,Fall,$60k-$100k,No,No,3805,No,2.8,22,0,0,92.2,14,2,2,3,3,Off-campus,No,5,13,Yes
STU_00003022,20,Male,Yes,No,In-state,4,1083,22,2,1,Engineering,Full-time,18,Early Decision,Fall,$100k+,Yes,Yes,16551,No,2.32,45,0,0,90.4,29,6,0,0,1,Off-campus,No,29,4,Yes
STU_00003023,21,Male,No,No,In-state,2.85,1246,31,6,1,Arts & Sciences,Full-time,12,Transfer,Fall,$60k-$100k,Yes,Yes,32096,Yes,1.5,3,0,0,83.2,4,2,3,2,1,Off-campus,No,11,8,No
STU_00003024,21,Male,No,Yes,International,3.43,1021,29,4,2,Business,Full-time,15,Early Decision,Fall,$30k-$60k,Yes,Yes,799,No,3.3,55,0,0,72.1,13,5,3,1,2,Off-campus,Yes,10,28,No
STU_00003025,19,Female,Yes,No,In-state,2.28,1253,23,5,0,Health Sciences,Full-time,15,Regular,Fall,$60k-$100k,No,Yes,10844,No,2.26,20,1,1,90.6,8,4,4,2,1,On-campus,No,8,7,No
STU_00003026,23,Male,Yes,No,In-state,3.5,914,25,1,1,Arts & Sciences,Full-time,15,Regular,Fall,$60k-$100k,No,No,208,No,2.84,101,0,2,59.2,1,2,3,2,2,At home,No,0,30,No
STU_00003027,23,Female,No,No,In-state,2.79,1384,25,5,5,Arts & Sciences,Full-time,18,Regular,Fall,$100k+,No,Yes,860,No,3.33,29,0,1,73.1,5,2,2,1,3,Off-campus,No,6,34,No
STU_00003028,18,Female,No,No,In-state,3.36,1229,26,2,4,Business,Part-time,6,Early Decision,Fall,$30k-$60k,No,No,5984,Yes,2.32,78,0,0,87.6,22,7,3,0,0,At home,No,3,23,No
STU_00003029,21,Male,No,No,In-state,3.88,1132,25,4,4,Arts & Sciences,Full-time,12,Regular,Fall,$30k-$60k,No,Yes,12694,No,2.5,4,0,0,84.8,10,5,2,3,1,Off-campus,No,3,8,No
STU_00003030,25,Female,Yes,No,In-state,3.05,1083,26,0,2,Engineering,Full-time,15,Regular,Fall,$60k-$100k,Yes,Yes,37356,Yes,4,73,1,0,94.1,3,2,0,5,2,Commuter,No,9,40,No
